Unnamed: 0,Id_Reviews,Nombre_Franquicia,Latitud,Longitud,Categoria,Promedio_Rating,Cantidad_Reviews,Id_Estado,Nombre_Estado,Fecha,Id_Franquicia,Min_Inversion,Max_Inversion,Año_Fundado,Unidades,Total_Poblacion,Categoria_Densidad
52493,47794,Smoothie King,38.575066,-90.407326,Fast food restaurant,4.0,88,26,Missouri,2021-07-06,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52493,47794,Smoothie King,38.575066,-90.407326,Health food restaurant,4.0,88,26,Missouri,2021-07-06,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52494,47794,Smoothie King,38.575066,-90.407326,Juice shop,4.0,88,26,Missouri,2018-09-14,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52494,47794,Smoothie King,38.575066,-90.407326,Fast food restaurant,4.0,88,26,Missouri,2018-09-14,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52494,47794,Smoothie King,38.575066,-90.407326,Health food restaurant,4.0,88,26,Missouri,2018-09-14,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52495,47794,Smoothie King,38.575066,-90.407326,Juice shop,4.0,88,26,Missouri,2017-07-25,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52495,47794,Smoothie King,38.575066,-90.407326,Fast food restaurant,4.0,88,26,Missouri,2017-07-25,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52495,47794,Smoothie King,38.575066,-90.407326,Health food restaurant,4.0,88,26,Missouri,2017-07-25,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52496,47794,Smoothie King,38.575066,-90.407326,Juice shop,4.0,88,26,Missouri,2019-05-25,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52496,47794,Smoothie King,38.575066,-90.407326,Fast food restaurant,4.0,88,26,Missouri,2019-05-25,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52496,47794,Smoothie King,38.575066,-90.407326,Health food restaurant,4.0,88,26,Missouri,2019-05-25,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52497,47794,Smoothie King,38.575066,-90.407326,Juice shop,4.0,88,26,Missouri,2017-08-02,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52497,47794,Smoothie King,38.575066,-90.407326,Fast food restaurant,4.0,88,26,Missouri,2017-08-02,42,312000.0,1380000.0,1973,1103,6168187,Mediana
52497,47794,Smoothie King,38.575066,-90.407326,Health food restaurant,4.0,88,26,Missouri,2017-08-02,42,312000.0,1380000.0,1973,1103,6168187,Mediana
50813,46452,Marco's Pizza,37.115673,-93.2959,Pizza restaurant,4.6,26,26,Missouri,2021-04-19,44,287000.0,806000.0,1978,1067,6168187,Mediana
51571,47068,Marco's Pizza,38.9177628,-94.3381314,Pizza restaurant,4.2,44,26,Missouri,2018-01-08,44,287000.0,806000.0,1978,1067,6168187,Mediana
51333,46865,Popeyes Louisiana Kitchen,38.9850987,-94.4640408,Fast food restaurant,3.2,1524,26,Missouri,2021-09-23,16,110000.0,3700000.0,1972,2946,6168187,Mediana
51333,46865,Popeyes Louisiana Kitchen,38.9850987,-94.4640408,Seafood restaurant,3.2,1524,26,Missouri,2021-09-23,16,110000.0,3700000.0,1972,2946,6168187,Mediana
51639,47135,Popeyes Louisiana Kitchen,38.7236743,-90.6994457,Fast food restaurant,1.8,137,26,Missouri,2020-05-09,16,110000.0,3700000.0,1972,2946,6168187,Mediana
51639,47135,Popeyes Louisiana Kitchen,38.7236743,-90.6994457,Seafood restaurant,1.8,137,26,Missouri,2020-05-09,16,110000.0,3700000.0,1972,2946,6168187,Mediana
51829,47272,Popeyes Louisiana Kitchen,39.068223,-94.584158,Fast food restaurant,2.2,38,26,Missouri,2019-09-25,16,110000.0,3700000.0,1972,2946,6168187,Mediana
51829,47272,Popeyes Louisiana Kitchen,39.068223,-94.584158,Seafood restaurant,2.2,38,26,Missouri,2019-09-25,16,110000.0,3700000.0,1972,2946,6168187,Mediana
52191,47541,Popeyes Louisiana Kitchen,37.7610622,-92.1165797,Fast food restaurant,3.8,206,26,Missouri,2019-11-24,16,110000.0,3700000.0,1972,2946,6168187,Mediana
52191,47541,Popeyes Louisiana Kitchen,37.7610622,-92.1165797,Seafood restaurant,3.8,206,26,Missouri,2019-11-24,16,110000.0,3700000.0,1972,2946,6168187,Mediana
50514,46217,Jimmy John's,37.3637924,-89.6340637,Fast food restaurant,4.0,28,26,Missouri,2021-12-12,18,356000.0,674000.0,1983,2637,6168187,Mediana
50772,46411,Jimmy John's,38.8214007,-90.5140242,Fast food restaurant,4.0,78,26,Missouri,2020-03-13,18,356000.0,674000.0,1983,2637,6168187,Mediana
50985,46568,Jimmy John's,38.6125,-90.3194444,Fast food restaurant,3.4,78,26,Missouri,2019-10-10,18,356000.0,674000.0,1983,2637,6168187,Mediana
51055,46634,Jimmy John's,37.0613426,-94.4773442,Fast food restaurant,4.1,14,26,Missouri,2017-09-27,18,356000.0,674000.0,1983,2637,6168187,Mediana
51311,46847,Jimmy John's,40.1911692,-92.5727029,Fast food restaurant,4.2,168,26,Missouri,2020-03-26,18,356000.0,674000.0,1983,2637,6168187,Mediana
51313,46849,Jimmy John's,38.7256395,-90.6961097,Fast food restaurant,4.0,68,26,Missouri,2020-09-30,18,356000.0,674000.0,1983,2637,6168187,Mediana
51459,46991,Jimmy John's,37.3131129,-89.54204999999999,Fast food restaurant,4.1,208,26,Missouri,2018-06-07,18,356000.0,674000.0,1983,2637,6168187,Mediana
51582,47079,Jimmy John's,39.0137536,-94.5891176,Fast food restaurant,3.5,98,26,Missouri,2019-06-08,18,356000.0,674000.0,1983,2637,6168187,Mediana
51669,47165,Jimmy John's,38.981032,-94.3620507,Fast food restaurant,3.8,72,26,Missouri,2019-07-28,18,356000.0,674000.0,1983,2637,6168187,Mediana
51748,47234,Jimmy John's,38.643615,-90.5675175,Fast food restaurant,3.6,38,26,Missouri,2017-10-29,18,356000.0,674000.0,1983,2637,6168187,Mediana
51861,47300,Jimmy John's,38.9551352,-92.3953832,Fast food restaurant,4.1,78,26,Missouri,2017-04-30,18,356000.0,674000.0,1983,2637,6168187,Mediana
51962,47399,Jimmy John's,38.6655492,-94.3664431,Fast food restaurant,4.0,58,26,Missouri,2018-02-25,18,356000.0,674000.0,1983,2637,6168187,Mediana
52001,47431,Jimmy John's,38.5779793,-90.406147,Fast food restaurant,3.7,73,26,Missouri,2018-10-02,18,356000.0,674000.0,1983,2637,6168187,Mediana
52143,47528,Jimmy John's,38.4737875,-90.3055779,Fast food restaurant,4.2,98,26,Missouri,2018-04-22,18,356000.0,674000.0,1983,2637,6168187,Mediana
52144,47528,Jimmy John's,38.4737875,-90.3055779,Fast food restaurant,4.2,98,26,Missouri,2020-06-16,18,356000.0,674000.0,1983,2637,6168187,Mediana
52145,47528,Jimmy John's,38.4737875,-90.3055779,Fast food restaurant,4.2,98,26,Missouri,2017-03-08,18,356000.0,674000.0,1983,2637,6168187,Mediana
52146,47528,Jimmy John's,38.4737875,-90.3055779,Fast food restaurant,4.2,98,26,Missouri,2018-12-10,18,356000.0,674000.0,1983,2637,6168187,Mediana
52238,47588,Jimmy John's,38.8144255,-94.5200592,Fast food restaurant,3.9,198,26,Missouri,2019-08-29,18,356000.0,674000.0,1983,2637,6168187,Mediana
52380,47696,Jimmy John's,38.6796527,-90.4733315,Fast food restaurant,3.2,78,26,Missouri,2017-09-21,18,356000.0,674000.0,1983,2637,6168187,Mediana
52381,47696,Jimmy John's,38.6796527,-90.4733315,Fast food restaurant,3.2,78,26,Missouri,2018-10-26,18,356000.0,674000.0,1983,2637,6168187,Mediana
52382,47696,Jimmy John's,38.6796527,-90.4733315,Fast food restaurant,3.2,78,26,Missouri,2021-01-28,18,356000.0,674000.0,1983,2637,6168187,Mediana
52383,47696,Jimmy John's,38.6796527,-90.4733315,Fast food restaurant,3.2,78,26,Missouri,2018-03-24,18,356000.0,674000.0,1983,2637,6168187,Mediana
52384,47696,Jimmy John's,38.6796527,-90.4733315,Fast food restaurant,3.2,78,26,Missouri,2017-02-06,18,356000.0,674000.0,1983,2637,6168187,Mediana
52385,47696,Jimmy John's,38.6796527,-90.4733315,Fast food restaurant,3.2,78,26,Missouri,2017-07-17,18,356000.0,674000.0,1983,2637,6168187,Mediana
52390,47701,Jimmy John's,38.7962563,-90.3386313,Fast food restaurant,4.2,176,26,Missouri,2018-01-22,18,356000.0,674000.0,1983,2637,6168187,Mediana
52408,47719,Jimmy John's,38.5366033,-90.4965571,Fast food restaurant,3.5,78,26,Missouri,2021-09-19,18,356000.0,674000.0,1983,2637,6168187,Mediana
52189,47539,Dickey's Barbecue Pit,38.9285396,-94.4085406,Barbecue restaurant,3.6,188,26,Missouri,2018-11-06,76,82000.0,465000.0,1994,485,6168187,Mediana
52189,47539,Dickey's Barbecue Pit,38.9285396,-94.4085406,Family restaurant,3.6,188,26,Missouri,2018-11-06,76,82000.0,465000.0,1994,485,6168187,Mediana
50607,46283,Panda Express,38.5143389,-90.6737437,Chinese restaurant,3.7,28,26,Missouri,2018-10-12,21,480000.0,3220000.0,1990,2352,6168187,Mediana
50607,46283,Panda Express,38.5143389,-90.6737437,Asian restaurant,3.7,28,26,Missouri,2018-10-12,21,480000.0,3220000.0,1990,2352,6168187,Mediana
52443,47746,Panda Express,38.5996836,-90.4471926,Chinese restaurant,3.9,68,26,Missouri,2021-05-14,21,480000.0,3220000.0,1990,2352,6168187,Mediana
52443,47746,Panda Express,38.5996836,-90.4471926,Asian restaurant,3.9,68,26,Missouri,2021-05-14,21,480000.0,3220000.0,1990,2352,6168187,Mediana
52555,47849,Panda Express,39.027303,-94.25532,Chinese restaurant,3.8,285,26,Missouri,2019-05-26,21,480000.0,3220000.0,1990,2352,6168187,Mediana
52555,47849,Panda Express,39.027303,-94.25532,Asian restaurant,3.8,285,26,Missouri,2019-05-26,21,480000.0,3220000.0,1990,2352,6168187,Mediana
51087,46666,Buffalo Wild Wings,38.5816761,-92.2229365,Chicken wings restaurant,4.2,532,26,Missouri,2019-09-28,37,2480000.0,4800000.0,1990,1189,6168187,Mediana
51087,46666,Buffalo Wild Wings,38.5816761,-92.2229365,American restaurant,4.2,532,26,Missouri,2019-09-28,37,2480000.0,4800000.0,1990,1189,6168187,Mediana
51339,46871,Buffalo Wild Wings,38.7714346,-90.4993834,Chicken wings restaurant,4.1,1416,26,Missouri,2017-08-10,37,2480000.0,4800000.0,1990,1189,6168187,Mediana
51339,46871,Buffalo Wild Wings,38.7714346,-90.4993834,American restaurant,4.1,1416,26,Missouri,2017-08-10,37,2480000.0,4800000.0,1990,1189,6168187,Mediana
51356,46888,Buffalo Wild Wings,38.6678846,-90.5984903,Chicken wings restaurant,3.9,703,26,Missouri,2017-11-07,37,2480000.0,4800000.0,1990,1189,6168187,Mediana
51356,46888,Buffalo Wild Wings,38.6678846,-90.5984903,American restaurant,3.9,703,26,Missouri,2017-11-07,37,2480000.0,4800000.0,1990,1189,6168187,Mediana
52240,47590,Buffalo Wild Wings,36.8795157,-89.58173029999999,Chicken wings restaurant,3.9,422,26,Missouri,2018-10-19,37,2480000.0,4800000.0,1990,1189,6168187,Mediana
52240,47590,Buffalo Wild Wings,36.8795157,-89.58173029999999,American restaurant,3.9,422,26,Missouri,2018-10-19,37,2480000.0,4800000.0,1990,1189,6168187,Mediana
51024,46607,Captain D's,36.63113,-90.82549,Seafood restaurant,4.5,56,26,Missouri,2019-01-12,72,899000.0,1350000.0,1969,537,6168187,Mediana
51024,46607,Captain D's,36.63113,-90.82549,American restaurant,4.5,56,26,Missouri,2019-01-12,72,899000.0,1350000.0,1969,537,6168187,Mediana
51024,46607,Captain D's,36.63113,-90.82549,Family restaurant,4.5,56,26,Missouri,2019-01-12,72,899000.0,1350000.0,1969,537,6168187,Mediana
51024,46607,Captain D's,36.63113,-90.82549,Fast food restaurant,4.5,56,26,Missouri,2019-01-12,72,899000.0,1350000.0,1969,537,6168187,Mediana
51024,46607,Captain D's,36.63113,-90.82549,Fish & chips restaurant,4.5,56,26,Missouri,2019-01-12,72,899000.0,1350000.0,1969,537,6168187,Mediana
50798,46437,Moe's Southwest Grill,38.9478147,-92.3275023,Mexican restaurant,3.6,48,26,Missouri,2017-11-02,60,659000.0,1840000.0,2000,637,6168187,Mediana
51749,47235,Dunkin',38.6171719,-94.351696,Coffee shop,3.1,68,26,Missouri,2020-08-16,3,121000.0,1810000.0,1954,8118,6168187,Mediana
51749,47235,Dunkin',38.6171719,-94.351696,Breakfast restaurant,3.1,68,26,Missouri,2020-08-16,3,121000.0,1810000.0,1954,8118,6168187,Mediana
51749,47235,Dunkin',38.6171719,-94.351696,Fast food restaurant,3.1,68,26,Missouri,2020-08-16,3,121000.0,1810000.0,1954,8118,6168187,Mediana
51970,47407,Dunkin',39.1563581,-94.4763981,Coffee shop,4.1,92,26,Missouri,2021-08-07,3,121000.0,1810000.0,1954,8118,6168187,Mediana
51970,47407,Dunkin',39.1563581,-94.4763981,Breakfast restaurant,4.1,92,26,Missouri,2021-08-07,3,121000.0,1810000.0,1954,8118,6168187,Mediana
51970,47407,Dunkin',39.1563581,-94.4763981,Fast food restaurant,4.1,92,26,Missouri,2021-08-07,3,121000.0,1810000.0,1954,8118,6168187,Mediana
51005,46588,Five Guys,38.7661177,-90.4945232,Hamburger restaurant,4.3,848,26,Missouri,2020-01-27,31,256000.0,591000.0,1986,1477,6168187,Mediana
51005,46588,Five Guys,38.7661177,-90.4945232,American restaurant,4.3,848,26,Missouri,2020-01-27,31,256000.0,591000.0,1986,1477,6168187,Mediana
51005,46588,Five Guys,38.7661177,-90.4945232,Fast food restaurant,4.3,848,26,Missouri,2020-01-27,31,256000.0,591000.0,1986,1477,6168187,Mediana
51005,46588,Five Guys,38.7661177,-90.4945232,Hot dog restaurant,4.3,848,26,Missouri,2020-01-27,31,256000.0,591000.0,1986,1477,6168187,Mediana
51126,46705,Five Guys,39.7762375,-94.8028107,Hamburger restaurant,4.3,648,26,Missouri,2020-07-25,31,256000.0,591000.0,1986,1477,6168187,Mediana
51126,46705,Five Guys,39.7762375,-94.8028107,American restaurant,4.3,648,26,Missouri,2020-07-25,31,256000.0,591000.0,1986,1477,6168187,Mediana
51126,46705,Five Guys,39.7762375,-94.8028107,Fast food restaurant,4.3,648,26,Missouri,2020-07-25,31,256000.0,591000.0,1986,1477,6168187,Mediana
51126,46705,Five Guys,39.7762375,-94.8028107,Hot dog restaurant,4.3,648,26,Missouri,2020-07-25,31,256000.0,591000.0,1986,1477,6168187,Mediana
51152,46731,Five Guys,39.1889221,-94.5483505,Hamburger restaurant,4.2,748,26,Missouri,2020-11-28,31,256000.0,591000.0,1986,1477,6168187,Mediana
51152,46731,Five Guys,39.1889221,-94.5483505,American restaurant,4.2,748,26,Missouri,2020-11-28,31,256000.0,591000.0,1986,1477,6168187,Mediana
51152,46731,Five Guys,39.1889221,-94.5483505,Fast food restaurant,4.2,748,26,Missouri,2020-11-28,31,256000.0,591000.0,1986,1477,6168187,Mediana
51152,46731,Five Guys,39.1889221,-94.5483505,Hot dog restaurant,4.2,748,26,Missouri,2020-11-28,31,256000.0,591000.0,1986,1477,6168187,Mediana
50819,46458,Arby's,38.777408,-90.50946,Fast food restaurant,3.6,16,26,Missouri,2019-07-15,14,645000.0,2450000.0,1964,3415,6168187,Mediana
50819,46458,Arby's,38.777408,-90.50946,American restaurant,3.6,16,26,Missouri,2019-07-15,14,645000.0,2450000.0,1964,3415,6168187,Mediana
50819,46458,Arby's,38.777408,-90.50946,Family restaurant,3.6,16,26,Missouri,2019-07-15,14,645000.0,2450000.0,1964,3415,6168187,Mediana
51273,46809,Huddle House,36.789983,-90.4323694,American restaurant,4.0,947,26,Missouri,2021-10-14,116,558000.0,1440000.0,1964,286,6168187,Mediana
51273,46809,Huddle House,36.789983,-90.4323694,Breakfast restaurant,4.0,947,26,Missouri,2021-10-14,116,558000.0,1440000.0,1964,286,6168187,Mediana
51273,46809,Huddle House,36.789983,-90.4323694,Brunch restaurant,4.0,947,26,Missouri,2021-10-14,116,558000.0,1440000.0,1964,286,6168187,Mediana
51273,46809,Huddle House,36.789983,-90.4323694,Hamburger restaurant,4.0,947,26,Missouri,2021-10-14,116,558000.0,1440000.0,1964,286,6168187,Mediana
52525,47822,Huddle House,37.9177726,-90.7757485,American restaurant,3.5,316,26,Missouri,2017-07-05,116,558000.0,1440000.0,1964,286,6168187,Mediana
52525,47822,Huddle House,37.9177726,-90.7757485,Breakfast restaurant,3.5,316,26,Missouri,2017-07-05,116,558000.0,1440000.0,1964,286,6168187,Mediana
52525,47822,Huddle House,37.9177726,-90.7757485,Brunch restaurant,3.5,316,26,Missouri,2017-07-05,116,558000.0,1440000.0,1964,286,6168187,Mediana
52525,47822,Huddle House,37.9177726,-90.7757485,Hamburger restaurant,3.5,316,26,Missouri,2017-07-05,116,558000.0,1440000.0,1964,286,6168187,Mediana
51123,46702,Denny's,39.7774555,-94.795551,American restaurant,3.5,1098,26,Missouri,2019-11-13,32,305000.0,2330000.0,1987,1445,6168187,Mediana
51123,46702,Denny's,39.7774555,-94.795551,Breakfast restaurant,3.5,1098,26,Missouri,2019-11-13,32,305000.0,2330000.0,1987,1445,6168187,Mediana
51168,46745,Denny's,39.1460928,-94.558512,American restaurant,3.6,2327,26,Missouri,2018-08-04,32,305000.0,2330000.0,1987,1445,6168187,Mediana
51168,46745,Denny's,39.1460928,-94.558512,Breakfast restaurant,3.6,2327,26,Missouri,2018-08-04,32,305000.0,2330000.0,1987,1445,6168187,Mediana
51263,46799,Denny's,39.000662,-94.4814932,American restaurant,3.4,917,26,Missouri,2017-09-26,32,305000.0,2330000.0,1987,1445,6168187,Mediana
51263,46799,Denny's,39.000662,-94.4814932,Breakfast restaurant,3.4,917,26,Missouri,2017-09-26,32,305000.0,2330000.0,1987,1445,6168187,Mediana
51328,46860,Denny's,39.0529015,-94.4744316,American restaurant,3.6,1939,26,Missouri,2018-08-11,32,305000.0,2330000.0,1987,1445,6168187,Mediana
51328,46860,Denny's,39.0529015,-94.4744316,Breakfast restaurant,3.6,1939,26,Missouri,2018-08-11,32,305000.0,2330000.0,1987,1445,6168187,Mediana
51092,46671,Culver's,38.7892296,-90.5652722,American restaurant,4.3,1541,26,Missouri,2021-07-11,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51092,46671,Culver's,38.7892296,-90.5652722,Fast food restaurant,4.3,1541,26,Missouri,2021-07-11,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51092,46671,Culver's,38.7892296,-90.5652722,Hamburger restaurant,4.3,1541,26,Missouri,2021-07-11,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51092,46671,Culver's,38.7892296,-90.5652722,Ice cream shop,4.3,1541,26,Missouri,2021-07-11,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51105,46684,Culver's,38.8174747,-90.8765631,American restaurant,4.3,1198,26,Missouri,2021-10-01,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51105,46684,Culver's,38.8174747,-90.8765631,Fast food restaurant,4.3,1198,26,Missouri,2021-10-01,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51105,46684,Culver's,38.8174747,-90.8765631,Hamburger restaurant,4.3,1198,26,Missouri,2021-10-01,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51105,46684,Culver's,38.8174747,-90.8765631,Ice cream shop,4.3,1198,26,Missouri,2021-10-01,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51441,46973,Culver's,38.900585,-94.342285,American restaurant,4.5,144,26,Missouri,2019-05-05,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51441,46973,Culver's,38.900585,-94.342285,Fast food restaurant,4.5,144,26,Missouri,2019-05-05,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51441,46973,Culver's,38.900585,-94.342285,Hamburger restaurant,4.5,144,26,Missouri,2019-05-05,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51441,46973,Culver's,38.900585,-94.342285,Ice cream shop,4.5,144,26,Missouri,2019-05-05,51,2520000.0,7230000.0,1984,892,6168187,Mediana
51028,46611,Panera Bread,37.1589887,-93.2675231,Breakfast restaurant,4.1,394,26,Missouri,2018-08-12,24,1120000.0,3460000.0,1993,2094,6168187,Mediana
51028,46611,Panera Bread,37.1589887,-93.2675231,Coffee shop,4.1,394,26,Missouri,2018-08-12,24,1120000.0,3460000.0,1993,2094,6168187,Mediana
52447,47750,McAlister's Deli,38.8201392,-90.876616,Family restaurant,4.3,175,26,Missouri,2018-10-21,75,437000.0,2330000.0,1989,524,6168187,Mediana
52447,47750,McAlister's Deli,38.8201392,-90.876616,Fast food restaurant,4.3,175,26,Missouri,2018-10-21,75,437000.0,2330000.0,1989,524,6168187,Mediana
50480,46187,Wingstop,38.9823623,-94.6076553,Chicken wings restaurant,3.5,28,26,Missouri,2019-06-09,27,326000.0,975000.0,1994,1705,6168187,Mediana
51002,46585,Wingstop,38.7925016,-90.7001385,Chicken wings restaurant,3.7,403,26,Missouri,2020-10-07,27,326000.0,975000.0,1994,1705,6168187,Mediana
51101,46680,Wingstop,38.5911997,-90.2435056,Chicken wings restaurant,3.8,348,26,Missouri,2018-06-17,27,326000.0,975000.0,1994,1705,6168187,Mediana
52316,47655,Wingstop,38.9472361,-92.2968,Chicken wings restaurant,3.7,207,26,Missouri,2019-09-09,27,326000.0,975000.0,1994,1705,6168187,Mediana
52602,47879,Wingstop,38.9934865,-94.4727648,Chicken wings restaurant,3.7,68,26,Missouri,2017-07-24,27,326000.0,975000.0,1994,1705,6168187,Mediana
51877,47316,Quiznos,39.0434612,-94.4147122,Fast food restaurant,4.1,26,26,Missouri,2018-11-03,150,458000.0,1430000.0,1981,166,6168187,Mediana
52129,47514,Quiznos,36.643425,-93.18848,Fast food restaurant,4.8,36,26,Missouri,2017-01-19,150,458000.0,1430000.0,1981,166,6168187,Mediana
50463,46170,Rally's,37.3189848,-89.5242725,Fast food restaurant,4.1,46,26,Missouri,2020-07-15,112,169000.0,2370000.0,1985,292,6168187,Mediana
50463,46170,Rally's,37.3189848,-89.5242725,American restaurant,4.1,46,26,Missouri,2020-07-15,112,169000.0,2370000.0,1985,292,6168187,Mediana
50463,46170,Rally's,37.3189848,-89.5242725,Hamburger restaurant,4.1,46,26,Missouri,2020-07-15,112,169000.0,2370000.0,1985,292,6168187,Mediana
51001,46584,Rally's,38.805061,-90.6997374,Fast food restaurant,3.8,586,26,Missouri,2021-05-03,112,169000.0,2370000.0,1985,292,6168187,Mediana
51001,46584,Rally's,38.805061,-90.6997374,American restaurant,3.8,586,26,Missouri,2021-05-03,112,169000.0,2370000.0,1985,292,6168187,Mediana
51001,46584,Rally's,38.805061,-90.6997374,Hamburger restaurant,3.8,586,26,Missouri,2021-05-03,112,169000.0,2370000.0,1985,292,6168187,Mediana
51159,46738,Rally's,38.6392723,-90.2410881,Fast food restaurant,3.3,1138,26,Missouri,2018-01-28,112,169000.0,2370000.0,1985,292,6168187,Mediana
51159,46738,Rally's,38.6392723,-90.2410881,American restaurant,3.3,1138,26,Missouri,2018-01-28,112,169000.0,2370000.0,1985,292,6168187,Mediana
51159,46738,Rally's,38.6392723,-90.2410881,Hamburger restaurant,3.3,1138,26,Missouri,2018-01-28,112,169000.0,2370000.0,1985,292,6168187,Mediana
51160,46738,Rally's,38.6392723,-90.2410881,Fast food restaurant,3.3,1138,26,Missouri,2018-11-12,112,169000.0,2370000.0,1985,292,6168187,Mediana
51160,46738,Rally's,38.6392723,-90.2410881,American restaurant,3.3,1138,26,Missouri,2018-11-12,112,169000.0,2370000.0,1985,292,6168187,Mediana
51160,46738,Rally's,38.6392723,-90.2410881,Hamburger restaurant,3.3,1138,26,Missouri,2018-11-12,112,169000.0,2370000.0,1985,292,6168187,Mediana
51161,46738,Rally's,38.6392723,-90.2410881,Fast food restaurant,3.3,1138,26,Missouri,2017-03-08,112,169000.0,2370000.0,1985,292,6168187,Mediana
51161,46738,Rally's,38.6392723,-90.2410881,American restaurant,3.3,1138,26,Missouri,2017-03-08,112,169000.0,2370000.0,1985,292,6168187,Mediana
51161,46738,Rally's,38.6392723,-90.2410881,Hamburger restaurant,3.3,1138,26,Missouri,2017-03-08,112,169000.0,2370000.0,1985,292,6168187,Mediana
51523,47024,Rally's,38.6910632,-90.3883019,Fast food restaurant,3.4,838,26,Missouri,2019-11-21,112,169000.0,2370000.0,1985,292,6168187,Mediana
51523,47024,Rally's,38.6910632,-90.3883019,American restaurant,3.4,838,26,Missouri,2019-11-21,112,169000.0,2370000.0,1985,292,6168187,Mediana
51523,47024,Rally's,38.6910632,-90.3883019,Hamburger restaurant,3.4,838,26,Missouri,2019-11-21,112,169000.0,2370000.0,1985,292,6168187,Mediana
51990,47420,Rally's,38.7940067,-90.7027119,Fast food restaurant,3.2,36,26,Missouri,2018-07-10,112,169000.0,2370000.0,1985,292,6168187,Mediana
51990,47420,Rally's,38.7940067,-90.7027119,American restaurant,3.2,36,26,Missouri,2018-07-10,112,169000.0,2370000.0,1985,292,6168187,Mediana
51990,47420,Rally's,38.7940067,-90.7027119,Hamburger restaurant,3.2,36,26,Missouri,2018-07-10,112,169000.0,2370000.0,1985,292,6168187,Mediana
50371,46125,Cold Stone Creamery,36.64827,-93.21684,Ice cream shop,4.0,48,26,Missouri,2020-04-08,49,53000.0,603000.0,2008,910,6168187,Mediana
52478,47781,Cold Stone Creamery,39.807163,-94.81409,Ice cream shop,3.8,73,26,Missouri,2020-11-17,49,53000.0,603000.0,2008,910,6168187,Mediana
52111,47505,Rush Bowls,38.6441356,-90.261738,Health food restaurant,4.3,85,26,Missouri,2017-05-24,368,200000.0,545000.0,2004,38,6168187,Mediana
52111,47505,Rush Bowls,38.6441356,-90.261738,Breakfast restaurant,4.3,85,26,Missouri,2017-05-24,368,200000.0,545000.0,2004,38,6168187,Mediana
52111,47505,Rush Bowls,38.6441356,-90.261738,Brunch restaurant,4.3,85,26,Missouri,2017-05-24,368,200000.0,545000.0,2004,38,6168187,Mediana
52111,47505,Rush Bowls,38.6441356,-90.261738,Gluten-free restaurant,4.3,85,26,Missouri,2017-05-24,368,200000.0,545000.0,2004,38,6168187,Mediana
52111,47505,Rush Bowls,38.6441356,-90.261738,Juice shop,4.3,85,26,Missouri,2017-05-24,368,200000.0,545000.0,2004,38,6168187,Mediana
52111,47505,Rush Bowls,38.6441356,-90.261738,Organic restaurant,4.3,85,26,Missouri,2017-05-24,368,200000.0,545000.0,2004,38,6168187,Mediana
52111,47505,Rush Bowls,38.6441356,-90.261738,Vegetarian restaurant,4.3,85,26,Missouri,2017-05-24,368,200000.0,545000.0,2004,38,6168187,Mediana
51147,46726,IHOP,39.2469616,-94.4530761,American restaurant,3.7,1401,26,Missouri,2018-09-10,28,701000.0,3970000.0,1958,1683,6168187,Mediana
51147,46726,IHOP,39.2469616,-94.4530761,Breakfast restaurant,3.7,1401,26,Missouri,2018-09-10,28,701000.0,3970000.0,1958,1683,6168187,Mediana
51147,46726,IHOP,39.2469616,-94.4530761,Family restaurant,3.7,1401,26,Missouri,2018-09-10,28,701000.0,3970000.0,1958,1683,6168187,Mediana
51380,46912,IHOP,38.7393657,-90.4009224,American restaurant,4.1,1780,26,Missouri,2017-05-31,28,701000.0,3970000.0,1958,1683,6168187,Mediana
51380,46912,IHOP,38.7393657,-90.4009224,Breakfast restaurant,4.1,1780,26,Missouri,2017-05-31,28,701000.0,3970000.0,1958,1683,6168187,Mediana
51380,46912,IHOP,38.7393657,-90.4009224,Family restaurant,4.1,1780,26,Missouri,2017-05-31,28,701000.0,3970000.0,1958,1683,6168187,Mediana
51335,46867,Texas Roadhouse,38.81032,-94.50313,Steak house,4.5,3079,26,Missouri,2020-04-29,62,2650000.0,6800000.0,1995,614,6168187,Mediana
